# LISA, DECIGO, and BBO peak-integrated sensitivities
# (*) to the signal from turbulence
# (*) for auto- (LISA) and cross- (DECIGO, BBO) correlation searches
# (*) at design sensitivity
#
# Normalization
# (*) threshold signal-to-noise ratio = 1
# (*) observing time = 1 yr
#
# Column 1: Log10 of the peak   frequency f_t, redshifted to today, in units of Hz
# Column 2: Log10 of the Hubble frequency h_*, redshifted to today, in units of Hz
# Column 3: Log10 of the peak-integrated sensitivity for LISA
# Column 4: Log10 of the peak-integrated sensitivity for DECIGO
# Column 5: Log10 of the peak-integrated sensitivity for BBO
#

 -7.700000	 -7.000000	 -4.846613	 -5.137440	 -5.475604
 -7.700000	 -6.900000	 -4.946613	 -5.237440	 -5.575604
 -7.700000	 -6.800000	 -5.046612	 -5.337440	 -5.675604
 -7.700000	 -6.700000	 -5.146611	 -5.437440	 -5.775603
 -7.700000	 -6.600000	 -5.246610	 -5.537439	 -5.875603
 -7.700000	 -6.500000	 -5.346608	 -5.637439	 -5.975603
 -7.700000	 -6.400000	 -5.446606	 -5.737439	 -6.075602
 -7.700000	 -6.300000	 -5.546604	 -5.837438	 -6.175602
 -7.700000	 -6.200000	 -5.646600	 -5.937437	 -6.275601
 -7.700000	 -6.100000	 -5.746597	 -6.037436	 -6.375600
 -7.700000	 -6.000000	 -5.846592	 -6.137435	 -6.475599
 -7.700000	 -5.900000	 -5.946585	 -6.237434	 -6.575598
 -7.700000	 -5.800000	 -6.046577	 -6.337432	 -6.675596
 -7.700000	 -5.700000	 -6.146568	 -6.437430	 -6.775594
 -7.700000	 -5.600000	 -6.246555	 -6.537427	 -6.875591
 -7.700000	 -5.500000	 -6.346540	 -6.637424	 -6.975588
 -7.700000	 -5.400000	 -6.446520	 -6.737419	 -7.075583
 -7.700000	 -5.300000	 -6.546495	 -6.837414	 -7.175578
 -7.700000	 -5.200000	 -6.646464	 -6.937407	 -7.275571
 -7.700000	 -5.100000	 -6.746425	 -7.037398	 -7.375563
 -7.700000	 -5.000000	 -6.846375	 -7.137387	 -7.475552
 -7.700000	 -4.900000	 -6.946313	 -7.237373	 -7.575538
 -7.700000	 -4.800000	 -7.046235	 -7.337356	 -7.675521
 -7.700000	 -4.700000	 -7.146136	 -7.437333	 -7.775499
 -7.700000	 -4.600000	 -7.246012	 -7.537306	 -7.875472
 -7.700000	 -4.500000	 -7.345856	 -7.637271	 -7.975438
 -7.700000	 -4.400000	 -7.445661	 -7.737227	 -8.075395
 -7.700000	 -4.300000	 -7.545414	 -7.837171	 -8.175341
 -7.700000	 -4.200000	 -7.645105	 -7.937102	 -8.275273
 -7.700000	 -4.100000	 -7.744717	 -8.037014	 -8.375187
 -7.700000	 -4.000000	 -7.844230	 -8.136904	 -8.475079
 -7.700000	 -3.900000	 -7.943619	 -8.236766	 -8.574944
 -7.700000	 -3.800000	 -8.042855	 -8.336591	 -8.674774
 -7.700000	 -3.700000	 -8.141898	 -8.436372	 -8.774559
 -7.700000	 -3.600000	 -8.240704	 -8.536097	 -8.874290
 -7.700000	 -3.500000	 -8.339214	 -8.635752	 -8.973952
 -7.700000	 -3.400000	 -8.437361	 -8.735318	 -9.073528
 -7.700000	 -3.300000	 -8.535061	 -8.834775	 -9.172996
 -7.700000	 -3.200000	 -8.632215	 -8.934094	 -9.272330
 -7.700000	 -3.100000	 -8.728706	 -9.033242	 -9.371497
 -7.700000	 -3.000000	 -8.824395	 -9.132177	 -9.470456
 -7.700000	 -2.900000	 -8.919124	 -9.230850	 -9.569159
 -7.700000	 -2.800000	 -9.012710	 -9.329200	 -9.667545
 -7.700000	 -2.700000	 -9.104950	 -9.427153	 -9.765544
 -7.700000	 -2.600000	 -9.195616	 -9.524623	 -9.863072
 -7.700000	 -2.500000	 -9.284461	 -9.621510	 -9.960031
 -7.700000	 -2.400000	 -9.371222	 -9.717701	-10.056310
 -7.700000	 -2.300000	 -9.455622	 -9.813066	-10.151785
